,observed,expected,o_minus_e
1665,227,222,5
1666,227,222,5
1667,227,222,5
1668,227,222,5
1669,227,222,5
1670,227,222,5
1671,227,222,5
1672,227,222,5
1673,227,222,5
1674,227,222,5
1675,227,222,5
1676,227,222,5
1677,227,222,5
1678,227,222,5
1679,227,222,5
1680,227,222,5
1681,227,222,5
1682,227,222,5
1683,227,222,5
1684,227,222,5
1685,227,222,5
1686,227,222,5
1687,227,222,5
1688,227,222,5
1689,227,222,5
1690,227,222,5
1691,227,222,5
1692,227,222,5
1693,227,222,5
1694,227,222,5
1695,227,222,5
1696,227,222,5
1697,227,222,5
1698,227,222,5
1699,227,222,5
1700,229,223,6
1701,229,223,6
1702,229,223,6
1703,229,223,6
1704,229,223,6
1705,229,223,6
1706,229,223,6
1707,229,223,6
1708,229,223,6
1709,229,223,6
1710,229,223,6
1711,229,223,6
1712,229,223,6
1713,229,223,6
1714,229,223,6
1715,229,223,6
1716,229,223,6
1717,229,223,6
1718,229,223,6
1719,229,223,6
1720,229,223,6
1721,229,223,6
1722,229,223,6
1723,229,223,6
1724,229,223,6
1725,229,223,6
1726,229,223,6
1727,229,223,6
1728,229,223,6
1729,229,223,6
1730,229,223,6
1731,229,223,6
1732,229,223,6
1733,229,223,6
1734,229,223,6
1735,229,223,6
1736,229,223,6
1737,229,223,6
1738,229,223,6
1739,229,223,6
1740,229,223,6
1741,229,223,6
1742,229,223,6
1743,229,223,6
1744,229,223,6
1745,229,223,6
1746,229,223,6
1747,229,223,6
1748,229,223,6
1749,229,223,6
1750,229,223,6
1751,229,223,6
1752,229,223,6
1753,229,223,6
1754,229,223,6
1755,229,223,6
1756,229,223,6
1757,229,223,6
1758,229,223,6
1759,229,223,6
1760,229,223,6
1761,229,223,6
1762,229,223,6
1763,229,223,6
1764,229,223,6
1765,229,223,6
1766,229,223,6
1767,229,223,6
1768,229,223,6
1769,229,223,6
1770,229,223,6
1771,229,223,6
1772,229,223,6
1773,229,223,6
1774,229,223,6
1775,229,223,6
1776,229,223,6
1777,229,223,6
1778,229,223,6
1779,229,223,6
1780,229,219,10
1781,229,219,10
1782,229,219,10
1783,229,219,10
1784,229,219,10
1785,229,219,10
1786,229,219,10
1787,229,219,10
1788,229,219,10
1789,229,219,10
1790,229,219,10
1791,229,219,10
1792,229,219,10
1793,229,219,10
1794,229,219,10
1795,229,219,10
1796,229,219,10
1797,229,219,10
1798,229,219,10
1799,229,219,10
1800,229,219,10
1801,229,219,10
1802,229,219,10
1803,229,219,10
1804,229,219,10
1805,229,219,10
1806,229,219,10
1807,229,219,10
1808,229,219,10
1809,229,219,10
1810,229,219,10
1811,229,219,10
1812,229,219,10
1813,229,219,10
1814,229,219,10
1815,229,219,10
1816,229,219,10
1817,229,219,10
1818,229,219,10
1819,229,219,10
1820,229,219,10
1821,229,219,10
1822,229,219,10
1823,229,219,10
1824,229,219,10
1825,229,219,10
1826,229,219,10
1827,229,219,10
1828,229,219,10
1829,229,219,10
1830,229,219,10
1831,229,219,10
1832,229,219,10
1833,229,219,10
1834,229,219,10
1835,229,219,10
1836,229,219,10
1837,229,219,10
1838,229,219,10
1839,229,219,10
1840,229,219,10
1841,229,219,10
1842,229,219,10
1843,229,219,10
1844,229,219,10
1845,229,219,10
1846,229,219,10
1847,229,225,4
1848,229,225,4
1849,229,225,4
1850,229,225,4
1851,229,225,4
1852,229,225,4
1853,229,225,4
1854,229,225,4
1855,229,225,4
1856,229,225,4
1857,229,225,4
1858,229,225,4
1859,229,225,4
1860,229,225,4
1861,229,225,4
1862,229,225,4
1863,229,225,4
1864,229,225,4
1865,229,225,4
1866,229,225,4
1867,229,225,4
1868,229,225,4
1869,229,225,4
1870,229,225,4
1871,229,225,4
1872,229,225,4
1873,229,225,4
1874,229,225,4
1875,229,225,4
1876,229,225,4
1877,229,225,4
1878,229,225,4
1879,229,225,4
1880,229,225,4
1881,229,225,4
1882,229,225,4
1883,229,225,4
1884,229,225,4
1885,229,225,4
1886,229,225,4
1887,229,225,4
1888,229,225,4
1889,229,225,4
1890,229,225,4
1891,229,225,4
1892,229,225,4
1893,229,225,4
1894,229,225,4
1895,229,225,4
1896,229,225,4
1897,229,225,4
1898,229,225,4
1899,229,225,4
1900,229,225,4
1901,229,225,4
1902,229,225,4
1903,229,225,4
1904,229,225,4
1905,229,225,4
1906,229,225,4
1907,229,225,4
1908,229,225,4
1909,229,225,4
1910,230,221,9
1911,230,221,9
1912,230,221,9
1913,230,221,9
1914,230,221,9
1915,230,221,9
1916,230,221,9
1917,230,221,9
1918,230,221,9
1919,230,221,9
1920,230,221,9
1921,230,221,9
1922,230,221,9
1923,230,221,9
1924,230,221,9
1925,230,221,9
1926,230,221,9
1927,230,221,9
1928,230,221,9
1929,230,221,9
1930,230,221,9
1931,230,221,9
1932,230,221,9
1933,230,221,9
1934,230,221,9
1935,230,221,9
1936,230,221,9
1937,230,221,9
1938,230,221,9
1939,230,221,9
1940,230,221,9
1941,230,221,9
1942,230,221,9
1943,230,221,9
1944,230,221,9
1945,230,221,9
1946,230,221,9
1947,230,221,9
1948,230,221,9
1949,230,221,9
1950,230,221,9
1951,230,221,9
1952,230,221,9
1953,230,221,9
1954,230,221,9
1955,230,221,9
1956,230,221,9
1957,230,221,9
1958,230,221,9
1959,230,221,9
1960,230,221,9
1961,230,221,9
1962,230,221,9
1963,230,221,9
1964,230,221,9
1965,230,221,9
1966,230,221,9
1967,230,221,9
1968,230,221,9
1969,230,221,9
1970,230,221,9
1971,230,221,9
1972,230,221,9
1973,230,221,9
1974,230,221,9
1975,230,221,9
1976,230,221,9
1977,230,218,12
1978,230,218,12
1979,228,220,8
1980,228,220,8
1981,228,220,8
1982,228,220,8
1983,228,220,8
1984,228,220,8
1985,228,220,8
1986,228,220,8
1987,228,220,8
1988,228,220,8
1989,228,220,8
1990,228,220,8
1991,228,220,8
1992,228,220,8
1993,228,220,8
1994,228,220,8
1995,228,220,8
1996,228,220,8
1997,228,220,8
1998,228,220,8
1999,228,220,8
2000,228,220,8
2001,228,220,8
2002,228,220,8
2003,228,220,8
2004,228,220,8
2005,228,220,8
2006,228,220,8
2007,228,220,8
2008,228,220,8
2009,228,220,8
2010,228,220,8
2011,228,220,8
2012,228,220,8
2013,228,220,8
2014,228,220,8
2015,228,220,8
2016,228,220,8
2017,228,220,8
2018,228,220,8
2019,228,220,8
2020,228,220,8
2021,228,220,8
2022,228,220,8
2023,228,220,8
2024,228,220,8
2025,228,220,8
2026,228,220,8
2027,228,220,8
2028,228,220,8
2029,228,220,8
2030,228,220,8
2031,228,220,8
2032,228,220,8
2033,228,220,8
2034,228,220,8
2035,228,220,8
2036,228,220,8
2037,228,220,8
2038,228,220,8
2039,228,220,8
2040,228,214,14
2041,228,214,14
2042,228,214,14
2043,228,214,14
2044,227,229,2
2045,227,229,2
2046,227,229,2
2047,227,229,2
2048,227,229,2
2049,227,229,2
2050,227,229,2
2051,227,229,2
2052,227,229,2
2053,227,229,2
2054,227,229,2
2055,227,229,2
2056,227,229,2
2057,227,229,2
2058,227,229,2
2059,227,229,2
2060,227,229,2
2061,227,229,2
2062,227,229,2
2063,227,229,2
2064,227,229,2
2065,227,229,2
2066,227,229,2
2067,227,229,2
2068,227,229,2
2069,227,229,2
2070,227,229,2
2071,227,229,2
2072,227,229,2
2073,227,229,2
2074,227,229,2
2075,227,229,2
2076,227,229,2
2077,227,229,2
2078,227,229,2
2079,227,229,2
2080,227,229,2
2081,227,229,2
2082,227,229,2
2083,227,229,2
2084,227,229,2
2085,227,229,2
2086,227,229,2
2087,227,229,2
2088,227,229,2
2089,227,229,2
2090,227,229,2
2091,227,229,2
2092,227,229,2
2093,227,229,2
2094,227,229,2
2095,227,229,2
2096,227,229,2
2097,227,229,2
2098,227,229,2
2099,227,229,2
2100,227,229,2
2101,227,229,2
2102,227,229,2
2103,227,229,2
2104,227,229,2
2105,227,229,2
2106,227,229,2
2107,227,229,2
2108,227,229,2
2109,227,229,2
2110,227,229,2
2111,227,229,2
2112,227,229,2
2113,227,229,2
2114,227,217,10
2115,227,217,10
2116,227,217,10
2117,227,217,10
2118,227,217,10
2119,227,217,10
2120,227,217,10
2121,227,217,10
2122,227,217,10
2123,227,217,10
2124,227,217,10
2125,227,217,10
2126,227,217,10
2127,227,217,10
2128,227,217,10
2129,227,217,10
2130,227,217,10
2131,227,217,10
2132,227,217,10
2133,227,217,10
2134,227,217,10
2135,227,217,10
2136,227,217,10
2137,227,217,10
2138,227,217,10
2139,227,217,10
2140,227,217,10
2141,227,217,10
2142,227,217,10
2143,227,217,10
2144,227,217,10
2145,227,217,10
2146,227,217,10
2147,227,217,10
2148,227,217,10
2149,227,217,10
2150,227,217,10
2151,227,217,10
2152,227,217,10
2153,227,217,10
2154,227,217,10
2155,227,217,10
2156,227,217,10
2157,227,217,10
2158,227,217,10
2159,227,217,10
2160,227,217,10
2161,227,217,10
2162,227,217,10
2163,227,217,10
2164,227,217,10
2165,227,217,10
2166,227,217,10
2167,227,217,10
2168,227,217,10
2169,227,217,10
2170,227,217,10
2171,227,217,10
2172,227,217,10
2173,227,217,10
2174,227,217,10
2175,227,217,10
2176,227,217,10
2177,227,217,10
2178,227,217,10
2179,227,217,10
2180,227,217,10
2181,227,217,10
2182,227,217,10
2183,227,217,10
2184,227,217,10
2185,227,217,10
2186,227,217,10
2187,227,217,10
2188,227,217,10
2189,227,217,10
2190,227,220,7
2191,227,220,7
2192,227,220,7
2193,227,220,7
2194,227,220,7
2195,227,220,7
2196,227,220,7
2197,227,220,7
2198,227,220,7
2199,227,220,7
2200,227,220,7
2201,227,220,7
2202,227,220,7
2203,227,220,7
2204,227,220,7
2205,227,220,7
2206,227,220,7
2207,227,220,7
2208,227,220,7
2209,227,220,7
2210,227,220,7
2211,227,220,7
2212,227,220,7
2213,227,220,7
2214,227,220,7
2215,227,220,7
2216,227,220,7
2217,227,220,7
2218,227,220,7
2219,227,220,7
2220,227,220,7
2221,227,220,7
2222,227,220,7
2223,227,220,7
2224,227,220,7
2225,227,220,7
2226,227,220,7
2227,227,220,7
2228,227,220,7
2229,227,220,7
2230,227,220,7
2231,227,220,7
2232,227,220,7
2233,227,220,7
2234,227,220,7
2235,227,220,7
2236,227,220,7
2237,227,220,7
2238,227,220,7
2239,227,220,7
2240,227,220,7
2241,227,220,7
2242,227,220,7
2243,227,220,7
2244,227,220,7
2245,227,220,7
2246,227,220,7
2247,227,217,10
2248,228,219,9
2249,228,219,9
2250,228,219,9
2251,228,219,9
2252,228,219,9
2253,228,219,9
2254,228,219,9
2255,228,219,9
2256,228,219,9
2257,228,219,9
2258,228,219,9
2259,228,219,9
2260,228,219,9
2261,228,219,9
2262,228,219,9
2263,228,219,9
2264,228,219,9
2265,228,219,9
2266,228,219,9
2267,228,219,9
2268,228,219,9
2269,228,219,9
2270,228,219,9
2271,228,219,9
2272,228,219,9
2273,228,219,9
2274,228,219,9
2275,228,219,9
2276,228,219,9
2277,228,219,9
2278,228,219,9
2279,228,219,9
2280,228,219,9
2281,228,219,9
2282,228,219,9
2283,228,219,9
2284,228,219,9
2285,228,219,9
2286,228,219,9
2287,228,219,9
2288,228,219,9
2289,228,219,9
2290,228,219,9
2291,228,219,9
2292,228,219,9
2293,228,219,9
2294,228,219,9
2295,228,219,9
2296,228,219,9
2297,228,219,9
2298,228,219,9
2299,228,219,9
2300,228,219,9
2301,228,219,9
2302,228,219,9
2303,228,219,9
2304,228,219,9
2305,228,219,9
2306,228,219,9
2307,228,219,9
2308,228,219,9
2309,228,219,9
2310,228,219,9
2311,228,219,9
2312,228,219,9
2313,228,219,9
2314,228,219,9
2315,228,219,9
2316,227,229,2
2317,227,229,2
2318,227,229,2
2319,227,229,2
2320,227,229,2
2321,227,229,2
2322,227,229,2
2323,227,229,2
2324,227,229,2
2325,227,229,2
2326,227,229,2
2327,227,229,2
2328,227,229,2
2329,227,229,2
2330,227,229,2
2331,227,229,2
2332,227,229,2
2333,227,229,2
2334,227,229,2
2335,227,229,2
2336,227,229,2
2337,227,229,2
2338,227,229,2
2339,227,229,2
2340,227,229,2
2341,227,229,2
2342,227,229,2
2343,227,229,2
2344,227,229,2
2345,227,229,2
2346,227,229,2
2347,227,229,2
2348,227,229,2
2349,227,229,2
2350,227,229,2
2351,227,229,2
2352,227,229,2
2353,227,229,2
2354,227,229,2
2355,227,229,2
2356,227,229,2
2357,227,229,2
2358,227,229,2
2359,227,229,2
2360,227,229,2
2361,227,229,2
2362,227,229,2
2363,227,229,2
2364,227,229,2
2365,227,229,2
2366,227,229,2
2367,227,229,2
2368,227,229,2
2369,227,229,2
2370,227,229,2
2371,227,229,2
2372,227,229,2
2373,227,229,2
2374,227,229,2
2375,227,229,2
2376,227,229,2
2377,227,229,2
2378,227,229,2
2379,227,229,2
2380,227,229,2
2381,227,229,2
2382,227,229,2
2383,227,229,2
2384,227,229,2
2385,227,229,2
2386,227,229,2
2387,227,229,2
2388,227,229,2
2389,227,229,2
2390,227,229,2
2391,227,229,2
2392,227,213,14
2393,227,213,14
2394,228,216,12
2395,228,216,12
2396,228,216,12
2397,230,171,59
2398,229,228,1
2399,229,228,1
2400,229,228,1
2401,229,228,1
2402,229,228,1
2403,229,228,1
2404,229,228,1
2405,229,228,1
2406,229,228,1
2407,229,228,1
2408,229,228,1
2409,229,228,1
2410,229,228,1
2411,229,228,1
2412,229,228,1
2413,229,228,1
2414,229,228,1
2415,229,228,1
2416,229,228,1
2417,229,228,1
2418,229,228,1
2419,229,228,1
2420,229,228,1
2421,229,228,1
2422,229,228,1
2423,229,228,1
2424,229,228,1
2425,229,228,1
2426,229,228,1
2427,229,228,1
2428,229,228,1
2429,229,228,1
2430,229,228,1
2431,229,228,1
2432,229,228,1
2433,229,228,1
2434,229,228,1
2435,229,228,1
2436,229,228,1
2437,229,228,1
2438,229,228,1
2439,229,228,1
2440,229,228,1
2441,229,228,1
2442,229,228,1
2443,229,228,1
2444,229,228,1
2445,229,228,1
2446,229,228,1
2447,229,228,1
2448,229,228,1
2449,229,228,1
2450,229,228,1
2451,229,228,1
2452,229,228,1
2453,229,228,1
2454,229,228,1
2455,229,228,1
2456,229,228,1
2457,229,228,1
2458,229,228,1
2459,229,228,1
2460,229,228,1
2461,229,228,1
2462,229,228,1
2463,229,228,1
2464,229,228,1
2465,229,228,1
2466,229,228,1
2467,229,228,1
2468,229,228,1
2469,229,228,1
2470,229,228,1
2471,229,228,1
2472,229,228,1
2473,229,228,1
2474,229,228,1
2475,229,228,1
2476,229,228,1
2477,229,228,1
2478,229,228,1
2479,229,228,1
2480,229,228,1
2481,229,228,1
2482,229,228,1
2483,229,228,1
2484,229,228,1
2485,229,228,1
2486,229,228,1
2487,229,228,1
2488,229,228,1
2489,229,228,1
2490,229,228,1
2491,229,228,1
2492,229,228,1
2493,229,228,1
2494,229,228,1
2495,229,228,1
2496,229,228,1
2497,229,228,1
2498,229,228,1
2499,229,228,1
2500,229,228,1
2501,229,228,1
2502,229,228,1
2503,229,228,1
2504,229,228,1
2505,229,228,1
2506,229,228,1
2507,229,228,1
2508,229,228,1
2509,229,228,1
2510,230,221,9
2511,230,221,9
2512,230,221,9
2513,230,221,9
2514,230,221,9
2515,230,221,9
2516,230,221,9
2517,230,221,9
2518,230,221,9
2519,230,221,9
2520,230,221,9
2521,230,221,9
2522,230,221,9
2523,230,221,9
2524,230,221,9
2525,230,221,9
2526,230,221,9
2527,230,221,9
2528,230,221,9
2529,230,221,9
2530,230,221,9
2531,230,221,9
2532,230,221,9
2533,230,221,9
2534,230,221,9
2535,230,221,9
2536,230,221,9
2537,230,221,9
2538,230,221,9
2539,230,221,9
2540,230,221,9
2541,230,221,9
2542,230,221,9
2543,230,221,9
2544,230,221,9
2545,230,221,9
2546,230,221,9
2547,230,221,9
2548,230,221,9
2549,230,221,9
2550,230,221,9
2551,230,221,9
2552,230,221,9
2553,230,221,9
2554,230,221,9
2555,230,221,9
2556,230,221,9
2557,230,221,9
2558,230,221,9
2559,230,221,9
2560,230,221,9
2561,230,221,9
2562,230,221,9
2563,230,221,9
2564,230,221,9
2565,230,221,9
2566,230,221,9
2567,230,221,9
2568,230,221,9
2569,230,221,9
2570,230,221,9
2571,230,221,9
2572,230,221,9
2573,230,221,9
2574,230,221,9
2575,230,221,9
2576,230,221,9
2577,230,221,9
2578,230,221,9
2579,230,221,9
2580,230,221,9
2581,230,221,9
2582,230,221,9
2583,230,221,9
2584,230,221,9
2585,230,221,9
2586,229,218,11
2587,229,218,11
2588,229,218,11
2589,229,218,11
2590,229,218,11
2591,229,218,11
2592,229,218,11
2593,229,218,11
2594,229,218,11
2595,229,218,11
2596,229,218,11
2597,229,218,11
2598,229,218,11
2599,229,218,11
2600,229,218,11
2601,229,218,11
2602,229,218,11
2603,229,218,11
2604,229,218,11
2605,229,218,11
2606,229,218,11
2607,229,218,11
2608,229,218,11
2609,229,218,11
2610,229,218,11
2611,229,218,11
2612,229,218,11
2613,229,218,11
2614,229,218,11
2615,229,218,11
2616,229,218,11
2617,229,218,11
2618,229,218,11
2619,229,218,11
2620,229,218,11
2621,229,218,11
2622,229,218,11
2623,229,218,11
2624,229,218,11
2625,229,218,11
2626,229,218,11
2627,229,218,11
2628,229,218,11
2629,229,218,11
2630,229,218,11
2631,229,218,11
2632,229,218,11
2633,229,218,11
2634,229,218,11
2635,229,218,11
2636,229,218,11
2637,229,218,11
2638,229,218,11
2639,229,218,11
2640,229,218,11
2641,229,218,11
2642,229,218,11
2643,229,218,11
2644,229,218,11
2645,229,218,11
2646,229,218,11
2647,229,213,16
2648,229,213,16
2649,227,220,7
2650,227,220,7
2651,227,220,7
2652,227,220,7
2653,227,220,7
2654,227,220,7
2655,227,220,7
2656,227,220,7
2657,227,220,7
2658,227,220,7
2659,227,220,7
2660,227,220,7
2661,227,220,7
2662,227,220,7
2663,227,220,7
2664,227,220,7
2665,227,220,7
2666,227,220,7
2667,227,220,7
2668,227,220,7
2669,227,220,7
2670,227,220,7
2671,227,220,7
2672,227,220,7
2673,227,220,7
2674,227,220,7
2675,227,220,7
2676,227,220,7
2677,227,220,7
2678,227,220,7
2679,227,220,7
2680,227,220,7
2681,227,220,7
2682,227,220,7
2683,227,220,7
2684,227,220,7
2685,227,220,7
2686,227,220,7
2687,227,220,7
2688,227,220,7
2689,227,220,7
2690,227,220,7
2691,227,220,7
2692,227,220,7
2693,227,220,7
2694,227,220,7
2695,227,220,7
2696,227,220,7
2697,227,220,7
2698,227,220,7
2699,227,220,7
2700,227,220,7
2701,227,220,7
2702,227,220,7
2703,227,220,7
2704,227,220,7
2705,227,220,7
2706,227,220,7
2707,227,220,7
2708,227,220,7
2709,227,220,7
2710,227,220,7
2711,227,220,7
2712,227,216,11
2713,227,216,11
2714,227,216,11
2715,227,216,11
2716,227,216,11
2717,227,216,11
2718,227,216,11
2719,227,216,11
2720,227,216,11
2721,227,216,11
2722,227,216,11
2723,227,216,11
2724,227,216,11
2725,227,216,11
2726,227,216,11
2727,227,216,11
2728,227,216,11
2729,227,216,11
2730,227,216,11
2731,227,216,11
2732,227,216,11
2733,227,216,11
2734,227,216,11
2735,227,216,11
2736,227,216,11
2737,227,216,11
2738,227,216,11
2739,227,216,11
2740,227,216,11
2741,227,216,11
2742,227,216,11
2743,227,216,11
2744,227,216,11
2745,227,216,11
2746,227,216,11
2747,227,216,11
2748,227,216,11
2749,227,216,11
2750,227,216,11
2751,227,216,11
2752,227,216,11
2753,227,216,11
2754,227,216,11
2755,227,216,11
2756,227,216,11
2757,227,216,11
2758,227,216,11
2759,227,216,11
2760,227,216,11
2761,227,216,11
2762,227,216,11
2763,227,216,11
2764,227,216,11
2765,227,216,11
2766,227,216,11
2767,227,216,11
2768,227,216,11
2769,227,216,11
2770,227,216,11
2771,227,216,11
2772,227,216,11
2773,227,216,11
2774,227,216,11
2775,227,216,11
2776,227,216,11
2777,227,216,11
2778,227,216,11
2779,227,216,11
2780,227,216,11
2781,227,216,11
2782,227,216,11
2783,227,216,11
2784,227,216,11
2785,227,216,11
2786,227,216,11
2787,227,216,11
2788,228,223,5
2789,228,223,5
2790,228,223,5
2791,228,223,5
2792,228,223,5
2793,228,223,5
2794,228,223,5
2795,228,223,5
2796,228,223,5
2797,228,223,5
2798,228,223,5
2799,228,223,5
2800,228,223,5
2801,228,223,5
2802,228,223,5
2803,228,223,5
2804,228,223,5
2805,228,223,5
2806,228,223,5
2807,228,223,5
2808,228,223,5
2809,228,223,5
2810,228,223,5
2811,228,223,5
2812,228,223,5
2813,228,223,5
2814,228,223,5
2815,228,223,5
2816,228,223,5
2817,228,223,5
2818,228,223,5
2819,228,223,5
2820,228,223,5
2821,228,223,5
2822,228,223,5
2823,228,223,5
2824,228,223,5
2825,228,223,5
2826,228,223,5
2827,228,223,5
2828,228,223,5
2829,228,223,5
2830,228,223,5
2831,228,223,5
2832,228,223,5
2833,228,223,5
2834,228,223,5
2835,228,223,5
2836,228,223,5
2837,228,223,5
2838,228,223,5
2839,228,223,5
2840,228,223,5
2841,228,223,5
2842,228,223,5
2843,228,223,5
2844,228,223,5
2845,228,223,5
2846,228,223,5
2847,228,223,5
2848,228,223,5
2849,228,223,5
2850,228,223,5
2851,228,223,5
2852,228,223,5
2853,227,218,9
2854,227,218,9
2855,227,218,9
2856,227,218,9
2857,227,218,9
2858,227,218,9
2859,227,218,9
2860,227,218,9
2861,227,218,9
2862,227,218,9
2863,227,218,9
2864,227,218,9
2865,227,218,9
2866,227,218,9
2867,227,218,9
2868,227,218,9
2869,227,218,9
2870,227,218,9
2871,227,218,9
2872,227,218,9
2873,227,218,9
2874,227,218,9
2875,227,218,9
2876,227,218,9
2877,227,218,9
2878,227,218,9
2879,227,218,9
2880,227,218,9
2881,227,218,9
2882,227,218,9
2883,227,218,9
2884,227,218,9
2885,227,218,9
2886,227,218,9
2887,227,218,9
2888,227,218,9
2889,227,218,9
2890,227,218,9
2891,227,218,9
2892,227,218,9
2893,227,218,9
2894,227,218,9
2895,227,218,9
2896,227,218,9
2897,227,218,9
2898,227,218,9
2899,227,218,9
2900,227,218,9
2901,227,218,9
2902,227,218,9
2903,227,218,9
2904,227,218,9
2905,227,218,9
2906,227,218,9
2907,227,218,9
2908,227,218,9
2909,227,218,9
2910,227,218,9
2911,227,218,9
2912,227,218,9
2913,227,218,9
2914,227,218,9
2915,227,218,9
2916,227,218,9
2917,227,218,9
2918,227,218,9
2919,227,218,9
2920,227,218,9
2921,227,218,9
2922,227,218,9
2923,227,218,9
2924,227,218,9
2925,227,218,9
2926,227,218,9
2927,227,218,9
2928,228,226,2
2929,228,226,2
2930,228,226,2
2931,228,226,2
2932,228,226,2
2933,228,226,2
2934,228,226,2
2935,228,226,2
2936,228,226,2
2937,228,226,2
2938,228,226,2
2939,228,226,2
2940,228,226,2
2941,228,226,2
2942,228,226,2
2943,228,226,2
2944,228,226,2
2945,228,226,2
2946,228,226,2
2947,228,226,2
2948,228,226,2
2949,228,226,2
2950,228,226,2
2951,228,226,2
2952,228,226,2
2953,228,226,2
2954,228,226,2
2955,228,226,2
2956,228,226,2
2957,228,226,2
2958,228,226,2
2959,228,226,2
2960,228,226,2
2961,228,226,2
2962,228,226,2
2963,228,226,2
2964,228,226,2
2965,228,226,2
2966,228,226,2
2967,228,226,2
2968,228,226,2
2969,228,226,2
2970,228,226,2
2971,228,226,2
2972,228,226,2
2973,228,226,2
2974,228,226,2
2975,228,226,2
2976,228,226,2
2977,228,226,2
2978,228,226,2
2979,228,226,2
2980,228,226,2
2981,228,226,2
2982,228,226,2
2983,228,226,2
2984,228,226,2
2985,228,226,2
2986,228,226,2
2987,228,226,2
2988,228,226,2
2989,228,226,2
2990,228,226,2
2991,228,226,2
2992,228,226,2
2993,228,226,2
2994,228,226,2
2995,228,226,2
2996,228,226,2
2997,228,226,2
2998,228,226,2
2999,228,226,2
3000,228,226,2
3001,228,226,2
3002,228,226,2
3003,228,226,2
3004,228,226,2
3005,228,226,2
3006,228,226,2
3007,228,226,2
3008,228,226,2
3009,228,226,2
3010,228,226,2
3011,228,226,2
3012,228,226,2
3013,228,226,2
3014,228,226,2
3015,228,226,2
3016,228,226,2
3017,228,226,2
3018,227,229,2
3019,227,229,2
3020,227,229,2
3021,227,229,2
3022,227,229,2
3023,227,229,2
3024,227,229,2
3025,227,229,2
3026,227,229,2
3027,227,229,2
3028,227,229,2
3029,227,229,2
3030,227,229,2
